Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/6/2020 16:38:44;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:39:24;Optometría, Mención Contactología y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;5;9;8;8;9;9;9
10/6/2020 16:42:37;Estadística, Mención Estadística Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:42:53;Estadística, Mención Estadística Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:43:26;Agronomía, Mención Producción Agrícola Sostenible;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:46:14;Educación, Mención Enseñanza Básica;5;9;4;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;7;9;9;9;9;5;9;4;8;9;9;1;9;9;9;9;1;6;7;7;5;8;9;8;8;4;7;9;9;9;9;9
10/6/2020 16:47:19;Desarrollo Local;8;8;9;9;9;9;7;9;8;7;7;7;9;7;8;8;3;7;4;7;7;6;2;7;8;7;6;2;7;8;8;8;8;3;7;7;3;1;2;5;8;8;5;8;7;5;5;3;7;7;8;7;8;7
10/6/2020 16:52:04;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;5;9;5;9;5;5;9;5;9;5;5;8;8;9;5;9;7;9;7;9;9;9;9;9;9;9;9;9
10/6/2020 16:52:55;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;7;7;9;8;9;8;8;8;8;8;8;9;8;8;8;7;7;9;7;8;9;8;9;9;9;8;7;8;7;9;9;9;9
10/6/2020 16:55:42;Estadística, Mención Estadística Aplicada;5;5;7;6;4;5;5;5;5;7;6;5;9;6;7;6;5;5;5;5;5;4;3;7;8;8;8;5;8;4;4;8;8;2;2;2;2;2;2;1;7;5;9;9;6;6;6;1;7;4;7;7;6;5
10/6/2020 17:00:15;Ingeniería Agrícola;9;8;9;9;9;9;8;9;8;8;8;8;9;9;9;9;9;9;9;9;8;8;8;8;7;8;8;6;8;6;7;8;9;8;8;8;8;9;9;9;9;9;7;8;8;8;8;9;8;8;8;8;8;8
10/6/2020 17:01:55;Ingeniería Agrícola;9;9;9;9;9;9;5;5;9;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;5;1;1;9;1;5;5;9;5;5;5;9;9;5;5;9;9;5;5;5;9;9;5;5;5;9;8;9;9
10/6/2020 17:02:30;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:05:49;Ingeniería Agrícola;8;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/6/2020 17:08:29;Ingeniería Agrícola;7;7;8;8;9;8;7;8;8;8;7;7;8;8;7;7;8;7;7;8;7;7;7;7;8;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
10/6/2020 17:15:11;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;7;9;7;9;7;7;7;7;7;7;7;6;6;7;7;7;9;9;7;7;7;7;7;7;3;3;1;2;4;4;4;2;4;4;4;3;5;7;1;4;4;4;4;8;3;3;5;5;6;4
10/6/2020 17:15:35;Agronomía, Mención Agricultura Sostenible;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 17:15:58;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:15:58;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:17:06;Agronomía, Mención Agricultura Sostenible;4;6;5;7;8;7;7;8;7;7;7;5;9;6;7;6;7;3;3;8;5;5;6;2;1;1;1;1;3;1;1;1;1;4;5;5;4;6;5;1;5;1;1;1;1;1;5;1;1;1;4;1;5;5
10/6/2020 17:18:23;Ingeniería Agrícola;9;8;9;8;9;9;9;8;9;9;9;9;9;8;9;8;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;9;9
10/6/2020 17:27:02;Agronomía, Mención Agricultura Sostenible;7;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;8;7;7;8;7;8;8;8;8;9;8;7;7;8;9;9;9;9;9;8;8;8;8;9;9;9;8;8;8;9;8;8;9;9;8
10/6/2020 17:30:43;Agronomía, Mención Agricultura Sostenible;4;6;9;9;9;8;9;9;9;9;8;8;9;8;7;8;8;8;8;9;7;6;7;9;8;8;6;7;7;3;7;8;9;8;7;7;9;8;5;9;9;9;6;8;8;8;8;8;7;7;9;9;9;8
10/6/2020 17:33:02;Administración de Empresas;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
10/6/2020 17:34:32;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;7;8;8;8;9;9;7;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/6/2020 17:39:01;Ingeniería Agrícola;8;8;8;8;8;8;8;9;9;9;8;8;9;8;8;8;9;9;8;8;8;8;9;8;9;9;8;9;8;9;7;8;9;8;7;7;8;9;9;9;8;9;6;9;8;9;8;8;8;8;8;8;8;8
10/6/2020 17:43:55;Bibliotecología, Mención Gestión de la Información;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:52:15;Química, Mención Química Ambiental;6;5;8;9;9;6;9;9;9;9;9;9;9;9;9;9;5;9;9;9;6;1;1;6;7;8;5;7;7;1;7;9;8;5;7;6;5;1;1;7;5;8;6;7;7;7;7;6;8;6;8;8;8;8
10/6/2020 17:54:16;Ingeniería Química, Mención Alimentos;5;5;7;7;7;7;8;9;8;8;7;8;7;8;7;7;7;7;7;7;8;5;6;9;8;7;2;7;5;1;5;7;9;1;7;5;5;5;1;4;8;8;4;7;6;5;5;7;8;2;7;7;7;7
10/6/2020 17:54:25;Ingeniería Agrícola;7;7;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;9;8;8;8;7;7;7;8;8;8;8;8;8;8;8;8;6;7;5;8;8;7;8;7;8;7;8;8;8;9
10/6/2020 17:54:25;Hidráulica, Mención Gestión de Recursos Hídricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:56:26;Desarrollo Local;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:57:15;Ingeniería Química, Mención Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:58:53;Química, Mención Química Ambiental;4;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;3;9;9;9;9;9;9;4;9;9;9;9
10/6/2020 18:01:02;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:03:33;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:05:46;Ingeniería Agrícola;7;8;5;7;8;8;8;8;9;8;8;7;9;9;8;9;9;8;8;9;7;7;7;7;8;9;9;8;9;9;8;8;9;8;8;8;8;8;7;9;7;7;7;8;8;8;8;9;8;9;9;9;9;9
10/6/2020 18:06:32;Desarrollo Local;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 18:09:19;Matemática;5;9;9;9;9;9;8;9;9;9;6;9;9;9;9;9;9;8;7;9;5;8;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:09:25;Optometría, Mención Contactología y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:12:00;Química, Mención Química Ambiental;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;1;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;8;9;9;9;8
10/6/2020 18:13:43;Ingeniería Química, Mención Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:15:22;Ingeniería Química, Mención Ambiente;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:16:07;Ingeniería Agrícola;5;5;5;5;8;8;1;9;9;9;5;1;5;4;5;5;5;5;1;5;5;5;7;8;8;7;8;8;8;8;8;9;9;5;5;5;5;5;5;6;6;5;6;5;5;5;5;5;5;5;5;5;6;4
10/6/2020 18:17:33;Optometría, Mención Contactología y Terapia Visual;7;8;5;7;8;7;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;7;8;7;8;8;7;8;7;4;8;6;5;6;7;7;7;8;7;8;8;7;5;7;7;7;7;7;6;7;8;6;8;8
10/6/2020 18:20:52;Química, Mención Química Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:21:36;Química, Mención Química Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:21:36;Química, Mención Química Ambiental;7;7;9;9;9;8;9;9;8;9;8;8;9;8;8;8;9;9;9;9;9;9;9;1;9;9;9;9;9;9;1;9;9;1;7;8;1;9;8;8;7;7;1;9;9;7;9;9;9;9;9;8;9;8
10/6/2020 18:23:22;Ingeniería Agrícola;4;9;9;7;9;7;8;9;9;9;7;3;9;3;5;5;5;4;4;6;5;5;5;5;6;7;2;4;4;1;5;9;9;1;8;7;3;4;2;8;7;9;2;5;5;9;7;8;5;7;9;9;6;6
10/6/2020 18:26:07;Química, Mención Química Ambiental;8;9;9;9;9;6;7;8;9;9;9;9;9;5;8;9;7;9;8;8;5;6;7;5;9;8;7;8;8;8;8;7;8;2;4;3;3;3;5;7;9;5;2;7;7;7;8;7;3;7;7;7;9;9
10/6/2020 18:29:33;Ingeniería Química, Mención Ambiente;8;8;8;7;8;8;9;9;8;8;8;8;9;8;8;8;9;8;8;9;9;9;9;9;9;9;9;8;8;8;7;9;9;9;9;9;8;9;8;8;8;8;8;8;8;8;8;7;8;7;8;8;9;7
10/6/2020 18:33:17;Ingeniería Agrícola;9;9;9;8;9;8;9;9;9;9;8;8;9;8;8;9;8;9;8;9;8;8;9;7;8;8;8;8;8;9;8;8;9;8;9;8;8;8;2;8;8;9;8;8;8;8;8;8;8;8;9;8;8;8
10/6/2020 18:34:10;Agronomía, Mención Producción Agrícola Sostenible;7;5;7;7;9;9;9;9;9;8;9;8;8;6;6;6;6;7;7;9;8;7;7;9;9;7;7;3;4;5;4;7;7;5;5;5;5;6;5;9;7;8;7;8;6;1;4;6;6;6;8;7;8;8
10/6/2020 18:34:28;Ingeniería Química, Mención Alimentos;8;7;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:34:40;Bibliotecología, Mención Gestión de la Información;8;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;9;9;8;9;8;9;9;9;9;9;9;8;9;7;9;8;8;9;9;9
10/6/2020 18:35:06;Zootecnia, Mención Producción Ganadera Sostenible;9;9;9;9;9;9;8;8;5;7;4;8;9;8;8;8;8;8;8;8;7;3;5;5;5;5;5;2;8;2;2;7;8;1;5;5;5;7;8;5;8;8;9;8;5;9;9;9;5;5;9;8;8;8
10/6/2020 18:38:09;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9
10/6/2020 18:38:09;Ingeniería Química, Mención Ambiente;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;8;9;9;9;7;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:44:29;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:46:00;Química, Mención Química Ambiental;8;8;8;8;8;8;8;9;9;8;7;7;9;8;8;8;8;8;7;8;8;8;7;8;8;8;8;8;8;8;7;8;8;8;7;7;8;8;5;8;8;7;7;7;7;7;8;7;8;8;8;8;8;8
10/6/2020 18:51:27;Bibliotecología, Mención Gestión de la Información;9;7;7;7;8;8;8;9;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;8;8;8;8;8;9;8;8;8;5;7;8;8;8;5;8;5;5;7;8;7;7;7;5;8;7;8;8;8;8
10/6/2020 18:58:18;Agronomía, Mención Mecanización Agrícola;8;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;5;9;9;9;9;5;9;8;5;9;9;9;7;9;9;9;9;8;8;9;9
10/6/2020 19:01:50;Química, Mención Química Ambiental;7;7;6;5;5;6;5;5;6;6;5;6;5;6;7;7;7;7;7;7;6;6;8;8;6;7;7;7;7;7;7;7;7;8;8;8;8;8;7;7;7;8;8;7;8;8;7;7;7;7;8;8;7;7
10/6/2020 19:12:32;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;7;6;6;8;9;5;9;9;8;8;6;9;9;9;9;9;9;8;8;9;9;9;9;9;9;8
10/6/2020 19:14:04;Química, Mención Química Ambiental;7;8;9;8;9;9;7;9;9;9;7;8;9;9;9;9;9;9;8;9;8;9;8;7;9;8;7;8;8;8;8;8;9;1;8;8;8;8;8;9;8;9;9;9;8;8;9;9;9;9;9;9;9;9
10/6/2020 19:15:07;Ingeniería Agrícola;8;9;9;7;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:16:18;Matemática;1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;1;1;9;9;5;9;9;9;9;1;5;5;1;1;9;9;9;1;1;1;1;6;9;9;6
10/6/2020 19:23:29;Química, Mención Química Ambiental;7;9;9;9;9;7;8;9;9;9;8;8;9;9;7;9;8;8;9;9;9;7;6;9;9;9;8;7;7;5;9;9;9;5;9;7;8;7;5;9;8;9;5;9;9;9;8;9;9;8;9;9;9;8
10/6/2020 19:25:59;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:27:58;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;8;9;8;9;9;9;9;9;9;8;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:28:47;Ingeniería Agrícola;7;9;7;9;7;8;9;8;7;7;9;9;9;6;9;9;9;8;9;9;7;5;8;3;8;9;9;9;5;9;7;9;9;5;7;9;7;8;7;9;9;6;5;9;5;7;8;9;9;9;9;8;9;9
10/6/2020 19:29:47;Ingeniería Agrícola;8;9;9;9;9;9;8;9;9;9;8;8;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:33:08;Administración de Empresas;7;9;9;9;9;8;9;9;8;8;9;8;8;8;8;8;9;8;8;9;8;8;8;8;8;8;8;8;9;8;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;8;9;8;9;8;9;9;9;9
10/6/2020 19:35:25;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:40:22;Química, Mención Química Ambiental;8;7;9;9;9;8;9;9;7;9;9;6;9;9;9;9;9;9;9;9;7;7;7;6;9;9;9;9;9;5;9;9;9;6;9;9;9;9;7;7;6;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:48:36;Ingeniería Agrícola con mención en Agroecología y Cambio Climático;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:56:44;Ingeniería Agrícola;8;8;8;9;8;9;8;9;9;8;8;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:07:49;Administración de Empresas;8;8;8;8;9;8;8;9;8;8;8;9;9;9;7;9;9;8;8;9;6;3;1;6;7;8;7;7;9;1;5;6;7;7;7;7;7;9;8;7;7;9;5;8;8;8;7;9;8;8;9;9;9;8
10/6/2020 20:08:10;Ingeniería Química, Mención Procesos Químicos;8;7;8;8;8;9;8;8;8;8;8;6;8;8;8;8;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;8;8;8
10/6/2020 20:09:08;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:09:14;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;9;9;9;9;9;5;4;9;9;9;1;5;7;7;8;1;9;9;1;3;9;9;9;9;3;6;6;7;7;9;7
10/6/2020 20:13:59;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;7;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9
10/6/2020 20:15:22;Ingeniería Química, Mención Procesos Químicos;8;8;9;9;9;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9;9;7;8;7;8;9;8;8;9;9;9;9;9;5;9;9;9;9;9;9;8;9;5;9;9;9;9;9;9;9;9;9;9;8
10/6/2020 20:17:22;Ingeniería Química, Mención Procesos Químicos;7;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;8;8;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;8;9
10/6/2020 20:22:52;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:23:07;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:23:13;Ingeniería Agrícola;7;8;8;8;8;8;7;7;8;7;7;8;9;9;9;8;9;8;8;8;7;7;8;8;8;8;8;8;8;7;7;9;7;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9
10/6/2020 20:30:20;Ingeniería Química, Mención Procesos Químicos;9;6;8;8;9;8;9;9;9;8;7;8;9;9;9;8;9;9;9;8;7;7;7;7;9;9;8;9;6;7;6;9;9;6;8;9;9;9;8;8;9;9;7;9;8;8;8;7;9;9;9;9;9;9
10/6/2020 20:27:49;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:35:55;Administración de Empresas;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;8;7;7;8;5;7;8;8;6;8;9;9;9;9;9;8;9;2;8;9;8;9;9;8;9;9;9;9;9
10/6/2020 20:39:30;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:40:59;Ingeniería Agrícola;6;7;8;9;7;7;8;8;7;8;6;8;9;8;8;8;9;8;8;8;8;7;6;6;8;8;8;8;9;8;8;8;9;7;8;7;9;9;8;9;8;8;8;8;8;8;7;9;8;8;8;8;8;9
10/6/2020 20:48:01;Ingeniería Agrícola;8;9;9;9;9;9;7;8;5;9;8;6;9;8;8;8;9;8;9;8;9;9;9;9;9;9;9;9;9;8;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;8;7
10/6/2020 20:55:34;Ingeniería Agrícola;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:56:59;Administración de Empresas;7;7;8;7;7;7;8;8;7;6;7;8;7;8;7;7;7;7;7;7;7;7;6;7;7;7;6;4;7;7;7;7;7;4;7;7;7;7;4;7;4;4;7;7;7;7;7;6;7;6;7;7;7;7
10/6/2020 21:01:44;Hidráulica, Mención Gestión de Recursos Hídricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:01:46;Química, Mención Química Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:03:24;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:04:35;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;8;8;8;9;8;9;9;8;9;9;6;8;9;9;9;9;6;9;9;9;9;9;8;8;9;8;9;9
10/6/2020 21:14:26;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:17:59;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
