Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/6/2020 21:17:59;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:21:19;MatemAtica;7;6;9;8;7;7;9;9;9;9;9;9;9;9;9;9;8;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;9;8;9;9;9;9;8;8;8;9;8;8;8;8;8;8;8;8;8;8
10/6/2020 21:22:57;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:27:56;Agroindustria;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:31:39;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:35:11;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;9;9;5;9;5;9;9;5;5;9;9;7;9;9;9;9;5;9;9;9;9;9;9
10/6/2020 21:35:42;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;5;7;9;9;9;9;9;9;9;9;9;7;7;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:36:26;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;4;9;9;9;9;9;9;9;9;4;9;9;9;9;9;9;9;9;9;7;9;9;1;9;9;9;9;9;1;9;9;9;9;9
10/6/2020 21:36:48;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:38:51;Ingenieria Civil, Mencion Construccion de Vivienda Social;7;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;7;7;8;9;8;8;8;9;9;8;9;8;8;8;8;8;8;8;9;8;8;8;8;9;8
10/6/2020 21:39:44;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9
10/6/2020 21:39:57;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;6;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;7;7;6;8;9;9;8;7;7;8;9;9;9;9;9;7;8;7;7;8;8;7;7;8;8;9;8
10/6/2020 21:41:41;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:42:38;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;5;8;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:45:29;Optometria, Mencion Contactologia y Terapia Visual;7;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;7;8;8;8;8;8;8;7;8;8;7;8;8;7;8;8;7;8;8;8;8;8;7
10/6/2020 21:46:37;Ingenieria Civil, Mencion Construccion de Vivienda Social;7;7;8;7;9;8;8;9;8;8;7;7;9;8;8;8;8;8;8;8;9;8;8;9;8;8;8;8;8;7;7;8;8;7;8;8;8;8;5;5;6;6;6;7;7;6;7;4;8;8;8;8;8;7
10/6/2020 21:50:46;Ingenieria Civil, Mencion Construccion de Vivienda Social;7;8;9;9;9;8;8;9;9;8;8;7;9;9;8;8;8;9;8;9;9;9;9;9;8;8;8;8;8;1;5;7;8;1;9;9;8;8;7;8;7;7;3;7;8;8;7;8;8;8;9;9;9;8
10/6/2020 21:51:15;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;8;8;9;7;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:53:10;Agronomia, Mencion Mecanizacion Agricola;8;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;8;8;9;7;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 21:54:55;Estadistica, Mencion Estadistica Aplicada;8;8;8;8;9;8;8;9;8;8;8;8;8;9;9;8;8;8;8;9;8;8;8;9;9;9;9;8;9;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/6/2020 21:55:34;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;8;8;9;9;9;8;9;9;9;8;7;9;9;9;9;9;9;8;8;7;8;5;9;8;9;9;9;8;4;9;8;8;5;8;9;7;7;8;9;9;9;8;8;9;7;8;9;8;9;9;9;9;9
10/6/2020 21:59:55;Ingenieria Agricola;8;8;9;9;8;8;7;8;8;8;8;7;8;8;7;8;7;8;8;8;8;6;6;8;8;8;8;5;7;8;7;8;9;8;8;7;7;8;3;8;8;8;7;8;7;8;8;8;8;7;8;8;8;8
10/6/2020 22:09:15;Desarrollo Local;6;9;9;7;8;8;9;9;9;8;8;8;9;9;9;8;8;8;8;9;9;8;6;6;8;8;8;8;7;5;6;7;8;6;6;8;8;8;9;8;8;7;8;8;8;8;9;9;8;8;8;8;8;8
10/6/2020 22:22:44;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;8;9;9;9;9;8;9;8;8;8;9;9;9;9;9;9;9;8;8;9;9;5;9;8;8;5;8;9;1;5;9;9;9;9;8;8;9;9;9;9;9;5;8;8;8;5;9;8;8;8;8;9;9
10/6/2020 22:22:59;Optometria, Mencion Contactologia y Terapia Visual;8;6;8;9;9;8;7;9;6;7;8;7;8;7;8;7;7;8;8;8;8;6;6;7;9;9;8;7;6;7;7;9;9;7;5;5;5;7;5;8;8;9;7;9;8;7;7;5;8;8;7;7;9;8
10/6/2020 22:23:44;Ingenieria Civil, Mencion Construccion de Vivienda Social;7;8;8;7;8;8;8;9;8;8;7;8;8;8;8;9;9;8;8;8;8;8;8;8;9;9;8;7;7;8;8;8;8;6;8;8;8;8;7;7;9;9;3;8;8;8;8;6;8;8;8;8;8;8
10/6/2020 22:23:55;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:26:29;MatemAtica;7;8;9;8;9;9;7;9;5;7;6;7;8;8;8;8;7;8;8;8;7;8;5;8;8;8;7;7;6;1;4;7;8;6;8;8;6;5;8;4;8;8;7;7;7;4;6;3;7;7;7;8;7;7
10/6/2020 22:26:36;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;6;9;9;7;8;7;9;5;8;8;7;7;8;7;8;8;8;8;8;9;8;7;1;9;9;1;9;5;5;9;9;9;1;5;9;1;8;6;9;9;9;5;8;8;7;8;6;9;9;8;8;9;8
10/6/2020 22:29:06;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;8;9;9;9;7;7;9;9;9;9;9;8;8;8;9;9;8;9;9;8;9;9;8;9;8;9;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:29:19;Agronomia, Mencion Produccion Agricola Sostenible;7;9;9;7;8;9;6;9;9;7;7;7;9;6;8;7;8;9;6;8;8;7;9;9;7;6;7;4;4;9;6;9;9;1;9;5;7;9;9;9;9;5;6;8;7;7;8;5;7;6;7;8;9;7
10/6/2020 22:30:42;Administracion de Empresas;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;8;8;8;9;9;9;9;9;9;8;9;9;9;9;9
10/6/2020 22:32:41;Ingenieria Civil, Mencion Construccion de Vivienda Social;7;7;7;7;9;9;7;9;7;9;7;7;9;9;7;5;9;8;8;8;8;8;6;5;7;7;8;6;9;5;3;8;9;1;5;3;9;9;1;9;9;9;5;9;7;7;7;7;7;7;7;7;7;7
10/6/2020 22:33:05;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:34:39;Optometria, Mencion Contactologia y Terapia Visual;5;8;6;9;9;9;8;9;8;8;8;7;9;9;9;9;9;9;8;8;8;7;7;7;9;9;8;4;9;7;7;8;9;5;8;7;8;8;8;8;7;9;7;9;8;9;9;5;8;8;9;9;9;8
10/6/2020 22:35:16;MatemAtica;5;8;5;8;8;8;7;7;8;7;7;7;8;8;8;7;7;8;8;8;5;8;7;8;8;8;5;6;8;8;4;8;8;8;8;8;6;8;8;5;8;5;6;8;8;8;8;6;8;7;8;7;7;8
10/6/2020 22:35:46;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:46:33;Ingenieria Civil, Mencion Construccion de Vivienda Social;6;5;9;7;7;7;7;9;9;7;7;6;7;7;7;7;7;7;6;7;7;7;5;8;8;8;9;9;9;9;6;7;7;3;7;4;7;7;1;7;5;5;1;1;7;5;7;5;7;7;7;7;7;7
10/6/2020 22:47:47;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;8;9;9;7;8;8;9;7;7;9;9;9;9;9;8;9;9;8;8;7;8;9;9;9;9;9;7;9;8;9;6;8;9;8;9;9;7;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:52:29;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:55:24;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:58:22;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;7;9;8;8;8;8;9;7;8;8;7;9;8;8;8;9;9;8;8;8;8;8;9;9;8;8;8;8;9;8;9;9;8;7;8;8;9;8;8;8;8;7;8;8;7;8;8;8;7;8;8;8;8
10/6/2020 23:22:58;Agronomia, Mencion Agricultura Sostenible;7;8;9;8;8;8;8;9;7;8;7;6;9;8;8;8;8;8;7;7;6;9;8;8;7;7;9;6;7;5;5;7;7;1;5;8;8;8;5;6;5;7;6;8;8;8;8;5;6;7;8;8;7;7
10/6/2020 23:31:00;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 0:15:09;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;9;9;6;9;9;7;9;8;8;8;7;8;8;8;8;8;8;7;8;8;6;7;8;7;7;7;7;8;6;6;8;8;8;8;8;8;8;9;9;9;9;8;9;9;8;8;9;8;8;8;9;9;9
10/7/2020 0:27:27;Ingenieria Quimica, Mencion Alimentos;8;7;9;9;9;9;9;9;9;8;8;8;8;8;8;9;8;9;8;9;9;5;7;9;8;8;5;7;8;7;8;9;9;7;8;8;7;7;8;9;8;8;7;8;8;8;8;9;8;8;8;8;8;8
10/7/2020 4:37:05;HidrAulica, Mencion Disenos de Obras HidrAulicas;7;9;8;6;9;7;6;6;5;5;3;4;8;5;6;6;7;7;7;6;7;4;2;4;7;3;8;5;7;8;8;8;8;6;6;6;7;7;6;7;7;7;2;9;7;2;7;5;5;6;7;7;8;7
10/7/2020 5:35:54;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;7;9;9;9;9;8;9;9;9;7;8;9;9;9;9;9;7;7;7;9;9;9;9;6;9;8;9;9;6;5;9;9;6;9;9;9;9;9;9;8;9;5;8;9;9;9;9;9;9;9;9;9;8
10/7/2020 6:57:14;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;6;9;7;6;5;4;6;6;6;6;6;4;5;6;8;5;8;6;9;9;8;4;5;8;6;9;9;4;6;6;6;6;4;6;7;9;6;8;6;9;9;7;9;8;8;8;8;8
10/7/2020 6:57:21;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;6;9;7;6;5;4;6;6;6;6;6;4;5;6;8;5;8;6;9;9;8;4;5;8;6;9;9;4;6;6;6;6;4;6;7;9;6;8;6;9;9;7;9;8;8;8;8;8
10/7/2020 6:59:16;Optometria, Mencion Contactologia y Terapia Visual;2;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;3;5;3;9;6;9;4;9;4;9;9;9;3;9;9;9;9;7;1;9;9;1;9;9;9;9;2;3;3;9;9;9;8
10/7/2020 8:32:42;Agronomia, Mencion Mecanizacion Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;7;7;5;9;9;9;9;9;9;9;9;9;6;9;9;9;9;7;9;7;7;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 8:53:23;Agronomia, Mencion Produccion Agricola Sostenible;8;9;9;9;9;9;9;9;7;9;9;9;9;9;8;8;8;9;9;9;9;9;9;7;9;9;6;6;9;5;7;8;9;9;9;9;9;8;9;9;7;7;7;9;8;9;9;9;9;9;9;9;8;8
10/7/2020 9:03:33;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:03:39;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:05:38;Agroindustria;4;7;9;8;9;7;9;9;5;7;7;4;9;5;5;5;5;7;6;8;6;5;4;4;7;7;3;2;4;2;2;4;6;1;2;5;5;6;6;4;7;1;2;9;4;6;6;1;5;4;7;6;9;4
10/7/2020 9:06:15;MatemAtica;9;7;7;8;8;5;9;9;6;7;8;7;8;8;7;7;8;8;7;7;8;8;7;6;9;7;7;9;6;9;9;9;9;8;3;9;7;6;9;6;8;9;1;9;7;9;9;6;9;9;9;9;9;9
10/7/2020 9:20:30;MatemAtica;9;9;9;9;9;7;9;9;9;9;8;8;9;9;8;9;8;8;9;8;5;5;9;1;9;9;5;9;7;9;9;9;9;8;5;8;1;9;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:38:33;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:48:41;Agronomia, Mencion Mecanizacion Agricola;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;5;5;6;2;1;2;1;1;5;1;2;1;1;1;1
10/7/2020 10:18:47;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;7;9;9;9;9;9;5;9;9;7;7;3;7;4;4;5;6;7;5;8;8;8;7;8;8;3;1;1;7;7;6;7;8;4;7;4;2;4;8;9;9;9;1;9;8;8;8;9;9;3;9;6;9;7
10/7/2020 10:35:30;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;8;8;9;9;8;8;9;9;9;9;8;9;8;9;9;9;9;9;9
10/7/2020 11:15:56;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;8;8;9;9;9;8;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;8;9;9;9;8;8;9;9;9;8;8;9;9;9;9;9;8;9;9;8;8
10/7/2020 11:24:51;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;8;8;9;8;9;9;8;9;8;9;8;8;9;8;9;8;8;8;8;9;8;8;9;9;9;8;9;9;8;9;8;9;9;9;9;8;9;9;8;9;8;8;8;9;9;8;8;8;9;8;9;9;9;8
10/7/2020 12:07:00;HidrAulica, Mencion Disenos de Obras HidrAulicas;9;9;9;9;9;9;8;8;7;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;8;7;7;8;8;7;7;7;7;7;8;9;9;9;5;8;8;8;8;9;9;9;9;9;9;9
10/7/2020 13:35:21;Agronomia, Mencion Agricultura Sostenible;7;7;8;8;8;7;6;7;8;7;6;7;8;8;7;8;7;8;7;7;8;7;7;8;7;7;7;7;7;7;7;7;8;8;7;8;8;7;7;7;7;7;7;7;7;7;8;7;7;8;7;7;7;8
10/7/2020 14:04:22;Quimica, Mencion Quimica Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9
10/7/2020 14:26:01;Quimica, Mencion Quimica Ambiental;8;8;9;9;9;9;9;9;9;8;8;8;9;8;8;9;9;8;8;9;9;6;7;9;9;9;8;7;7;7;8;8;8;8;9;8;8;8;8;9;9;9;4;7;9;8;8;9;8;8;8;9;9;8
10/7/2020 14:29:51;HidrAulica, Mencion Disenos de Obras HidrAulicas;9;9;9;9;9;9;9;9;6;8;8;8;9;9;9;8;9;9;9;9;9;9;8;9;8;8;8;8;8;8;6;8;9;4;4;8;7;7;3;9;9;3;1;9;6;8;8;8;8;8;8;8;9;9
10/7/2020 15:09:27;HidrAulica, Mencion Gestion de Recursos Hidricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 15:43:22;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;5;8;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 16:19:16;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 16:20:33;Quimica, Mencion Quimica Ambiental;8;7;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;8;7;6;8;8;9;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9
10/7/2020 16:50:53;Ingenieria Agricola;8;9;9;9;7;8;7;9;9;6;6;4;9;7;6;7;7;7;7;9;9;7;3;7;9;8;3;7;9;9;3;8;9;1;8;7;6;6;9;9;9;9;9;9;9;9;9;9;7;7;7;7;7;7
10/7/2020 17:15:16;Ingenieria Quimica, Mencion Alimentos;5;5;7;7;7;7;8;9;8;8;7;8;7;8;7;7;7;7;7;7;8;5;6;9;8;7;2;7;5;1;5;7;9;1;7;5;5;5;1;4;8;8;4;7;6;5;5;7;8;2;7;7;7;7
10/7/2020 17:27:15;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;8;9;9;8;8;8;8;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9
10/7/2020 18:30:36;Educacion, Mencion Ensenanza BAsica;9;8;9;9;9;8;9;8;8;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;7;8;5;6;8;4;8;8;9;5;8;9;8;9;7;7;9;9;3;7;8;9;8;5;7;8;8;8;9;8
10/7/2020 18:41:35;Agronomia, Mencion Mecanizacion Agricola;8;9;9;8;9;8;7;9;8;8;8;7;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;8;6;9;9;9;9;9;8;9;9;9;7;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9
10/7/2020 19:19:31;Ingenieria Quimica, Mencion Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 19:25:58;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;7;7;8;8;7;7;6;8;7;7;7;7;7;7;7;7;8;8;7;7;7;7;7;8;8;8;8;8;8;7;8;8;8;6;7;6;7;7;7;6;7;7;7;7;7;7;8;7;7;7;8;7;7;7
10/7/2020 19:26:06;Medicina Veterinaria, Mencion Salud y Reproduccion en Especies Productivas;7;7;8;8;7;7;6;8;7;7;7;7;7;7;7;7;8;8;7;7;7;7;7;8;8;8;8;8;8;7;8;8;8;6;7;6;7;7;7;6;7;7;7;7;7;7;8;7;7;7;8;7;7;7
10/7/2020 21:08:15;Optometria, Mencion Contactologia y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 21:12:04;Educacion, Mencion Ensenanza BAsica;9;9;8;9;9;9;9;9;7;8;9;8;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;6;8;6;7;9;9;8;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/7/2020 21:46:52;Ingenieria Agricola;8;9;9;8;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;5;9;7;7;1;8;9;8;8;5;8;8;8;8;8;8
10/8/2020 6:14:59;Administracion de Empresas;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;5;8;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:21:03;Desarrollo Local;9;9;9;9;5;9;9;2;2;2;4;3;9;8;7;8;2;7;8;8;1;1;1;2;5;5;1;1;1;1;1;2;6;1;4;6;7;1;1;2;5;5;1;8;5;5;5;7;7;1;5;4;7;7
10/8/2020 7:21:09;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:31:34;Educacion, Mencion Ensenanza BAsica;8;9;9;8;9;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;8;8;9;8;8;9;8;8;9;9;9;8;8;8;9;8;9;8;9;9;8;9;9;9;9;8;8
10/8/2020 7:31:55;Agronomia, Mencion Produccion Agricola Sostenible;8;8;8;7;9;8;8;9;8;8;8;8;8;8;8;8;8;8;9;9;9;8;8;6;9;9;9;9;8;9;7;8;9;8;9;9;9;9;8;8;8;9;8;9;8;9;9;8;8;8;8;8;8;9
10/8/2020 7:33:46;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);1;1;1;1;1;1;1;1;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:43:34;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;8;9;9;8;8;9;9;8;8;8;9;9;9;9;9;9;9;8;8;8;9;8;7;7;8;8;8;8;8;5;7;8;7;8;8;8;8;7;8;8;8;7;8;8;8;8;8;9;8;8;9;8;8
10/8/2020 7:46:36;Agroindustria;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;8;9;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9
10/8/2020 7:53:07;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;4;9;9;9;9;9;9;9;9;9;9;9;8
10/8/2020 7:54:01;Educacion, Mencion Ensenanza BAsica;9;9;9;9;9;9;9;9;4;7;8;8;9;8;8;8;9;9;9;9;8;8;9;9;9;9;9;6;8;7;7;8;8;7;7;8;8;9;5;6;7;7;2;7;8;8;7;7;8;8;9;9;9;8
10/8/2020 7:58:15;Educacion, Mencion Ensenanza BAsica;8;8;8;8;9;8;9;9;5;9;9;9;9;8;9;9;8;9;9;9;8;9;8;9;9;8;9;9;8;7;7;8;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/8/2020 8:02:27;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;8;9;9;8;9;9;9;9;8;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9
